date,sales,onpromotion,transactions,dcoilwtico,is_holiday,day_of_week,day_of_month,month,quarter,year,week_of_year,lag_1,lag_7,lag_14,lag_28,rolling_7,rolling_14,rolling_28
2016-05-25,637512.038734,15657,75039.0,49.1,0,2,25,5,2,2016,21,606377.2052165,671232.9593407,727543.4630335,670288.098041,743076.8928567285,758039.6096004143,793004.1513547751
2016-05-26,571968.623123,10758,74328.0,49.0,0,3,26,5,2,2016,21,637512.038734,581470.5602065,603394.2070997,543339.849013,738259.6184843427,751608.7935790215,791833.5778080964
2016-05-27,852689.219312,17133,88580.0,49.36,1,4,27,5,2,2016,21,571968.623123,706024.0579254,666833.8999414,708711.428894,736902.1989009856,749364.1090092572,792856.0340263107
2016-05-28,816187.2200643,11524,89086.0,49.36,0,5,28,5,2,2016,21,852689.219312,910757.16309,932869.5212631,1067335.770093,757854.3648133572,762639.4889643,797998.0979698107
2016-05-29,959853.658039,12737,87606.0,49.36,0,6,29,5,2,2016,21,816187.2200643,1030671.62292,1070331.66738,1270121.20756,744344.3729525428,754305.0388786715,789028.5068973572
2016-05-30,752452.419172,11392,80249.0,49.36,0,0,30,5,2,2016,22,959853.658039,695004.681298,748112.686851,973985.670432,734227.5208266856,746413.7524971714,777947.522985893
2016-05-31,974327.9898907,14668,92987.0,49.1,0,1,31,5,2,2016,22,752452.419172,606377.2052165,661930.83884,792205.5501393,742434.3405229714,746723.7333772428,770035.6211551785
2016-06-01,811525.320315,15912,88574.0,49.07,0,2,1,6,2,2016,22,974327.9898907,637512.038734,671232.9593407,798654.4540987,794998.7383335715,769037.81559515,776539.9940034428
2016-06-02,694535.9356793,8059,79393.0,49.14,0,3,2,6,2,2016,22,811525.320315,571968.623123,581470.5602065,648701.6029645,819857.7785594285,779058.6985218858,776999.6677968821
2016-06-03,742363.085208,11747,84747.0,48.69,0,4,3,6,2,2016,22,694535.9356793,852689.219312,706024.0579254,761422.5161262,837367.3946389,787134.7967699429,778636.6082509821
2016-06-04,1011996.61607,6666,100607.0,48.69,0,5,4,6,2,2016,22,742363.085208,816187.2200643,910757.16309,1071192.776983,821606.5183383286,789730.4415758429,777955.9142896178
2016-06-05,1123734.4361,7628,97418.0,48.69,0,6,5,6,2,2016,22,1011996.61607,959853.658039,1030671.62292,820824.6380683,849579.2891962858,796961.8310744144,775841.7656855823
2016-06-06,729894.222866,6262,80840.0,49.71,0,0,6,6,2,2016,23,1123734.4361,752452.419172,695004.681298,771767.6541339,872990.8289192858,803609.1748729857,786659.9727581429
2016-06-07,658714.653306,8345,78126.0,50.37,0,1,7,6,2,2016,23,729894.222866,974327.9898907,606377.2052165,693010.486981,869768.229447,806101.2849849857,785164.4930700036
2016-06-08,696747.5498651,13972,79997.0,51.23,0,2,8,6,2,2016,23,658714.653306,811525.320315,637512.038734,727543.4630335,824680.6099349,809839.6741342357,783939.641867325
2016-06-09,547139.6129411,6261,73785.0,50.52,0,3,9,6,2,2016,23,696747.5498651,694535.9356793,571968.623123,603394.2070997,808283.7855849144,814070.7820721715,782839.7878255964
2016-06-10,637354.31962,12011,80306.0,49.09,0,4,10,6,2,2016,23,547139.6129411,742363.085208,852689.219312,666833.8999414,787227.1680508858,812297.2813448928,780830.6951770751
2016-06-11,845838.2061645,7639,93473.0,49.09,0,5,11,6,2,2016,23,637354.31962,1011996.61607,816187.2200643,932869.5212631,772225.9158240285,796916.2170811787,779777.8530227393
2016-06-12,947479.764963,8585,89740.0,49.09,0,6,12,6,2,2016,23,845838.2061645,1123734.4361,959853.658039,1070331.66738,748489.0001232428,799034.1446597642,776669.5917692179
2016-06-13,685382.193062,7235,76448.0,48.89,0,0,13,6,2,2016,24,947479.764963,729894.222866,752452.419172,748112.686851,723309.7613893857,798150.2951543358,772282.0238257535
2016-06-14,622267.7731045,9714,75874.0,48.49,0,1,14,6,2,2016,24,685382.193062,658714.653306,974327.9898907,661930.83884,716950.8999888144,793359.5647179072,770041.6490475751
2016-06-15,708327.6370845,16034,79905.0,47.92,0,2,15,6,2,2016,24,622267.7731045,696747.5498651,811525.320315,671232.9593407,711744.2028171716,768212.4063760357,768625.1109855928
2016-06-16,620526.243001,7642,80605.0,46.14,0,3,16,6,2,2016,24,708327.6370845,547139.6129411,694535.9356793,581470.5602065,713398.5009913715,760841.1432881429,769949.9209050144
2016-06-17,737897.438279,13274,85614.0,48.0,0,4,17,6,2,2016,24,620526.243001,637354.31962,742363.085208,706024.0579254,723882.3052856429,755554.7366682644,771344.7667191036
2016-06-18,972971.109711,8524,107418.0,48.0,0,5,18,6,2,2016,24,737897.438279,845838.2061645,1011996.61607,910757.16309,738245.6079512143,755235.7618876214,772483.1017317321
2016-06-19,837363.023871,8814,92469.0,48.0,0,6,19,6,2,2016,24,972971.109711,947479.764963,1123734.4361,1030671.62292,756407.451315,752448.2257191214,774705.0283967679
2016-06-20,735754.3648971,7609,80226.0,49.4,0,0,20,6,2,2016,25,837363.023871,685382.193062,729894.222866,695004.681298,740676.4883018571,731993.1248456214,767801.1498593035
2016-06-21,679248.0220203,9623,78278.0,48.95,0,1,21,6,2,2016,25,735754.3648971,622267.7731045,658714.653306,606377.2052165,747872.5128497287,732411.7064192714,769256.4957021286
2016-06-22,677730.6512057,15476,77260.0,49.16,0,2,22,6,2,2016,25,679248.0220203,708327.6370845,696747.5498651,637512.038734,756012.5484091287,733878.3756131501,771859.0248736928
2016-06-23,559653.337429,6384,72356.0,49.34,1,3,23,6,2,2016,25,677730.6512057,620526.243001,547139.6129411,571968.623123,751641.5504264429,732520.0257089072,773295.4038905392
2016-06-24,641812.675912,11846,78517.0,46.7,0,4,24,6,2,2016,25,559653.337429,737897.438279,637354.31962,852689.219312,742945.4210590143,733413.8631723287,772855.5722586109
2016-06-25,860296.8349625,6984,91094.0,46.7,1,5,25,6,2,2016,25,641812.675912,972971.109711,845838.2061645,816187.2200643,729219.0264351573,733732.3171931857,765324.2671371821
2016-06-26,954344.666933,8257,88209.0,46.7,0,6,26,6,2,2016,25,860296.8349625,837363.023871,947479.764963,959853.658039,713122.7014710857,734765.0763930428,766899.6105264035
2016-06-27,684735.608995,6513,75781.0,45.8,0,0,27,6,2,2016,26,954344.666933,735754.3648971,685382.193062,752452.419172,729834.3647656571,735255.426533757,766702.8608440465
2016-06-28,596948.934953,8118,73787.0,47.93,0,1,28,6,2,2016,26,684735.608995,679248.0220203,622267.7731045,974327.9898907,722545.9710653571,735209.2419575427,764284.4033377249
2016-06-29,632489.476942,13620,76350.0,49.85,0,2,29,6,2,2016,26,596948.934953,677730.6512057,708327.6370845,811525.320315,710788.9586271715,733400.7535181501,750806.5799470928
2016-06-30,554144.864923,6662,73866.0,48.27,0,3,30,6,2,2016,26,632489.476942,559653.337429,620526.243001,694535.9356793,704325.9337323571,727983.7420794001,744412.4426837715
2016-07-01,857027.5539605,12713,89711.0,49.02,0,4,1,7,3,2016,26,554144.864923,641812.675912,737897.438279,742363.085208,703539.0090886429,723242.2150738285,739398.4758710464
2016-07-02,1078485.141848,7331,101902.0,49.02,0,5,2,7,3,2016,26,857027.5539605,860296.8349625,972971.109711,1011996.61607,734283.9916669999,731751.5090510786,743493.63546935
2016-07-03,1126713.707945,8070,96041.0,49.02,1,6,3,7,3,2016,26,1078485.141848,954344.666933,837363.023871,1123734.4361,765453.7497934999,739288.2256322929,745868.2256757071
2016-07-04,850891.598845,6906,84992.0,49.02,0,0,4,7,3,2016,27,1126713.707945,684735.608995,735754.3648971,729894.222866,790077.8985095,759956.1316375786,745974.6282415999
2016-07-05,728011.558041,9188,82089.0,46.73,0,1,5,7,3,2016,27,850891.598845,596948.934953,679248.0220203,658714.653306,813814.4684880715,768180.2197767143,750295.9630979929
2016-07-06,752110.940641,16405,83135.0,47.37,0,2,6,7,3,2016,27,728011.558041,632489.476942,677730.6512057,696747.5498651,832537.7003577857,771663.3294924785,752770.8525528143
2016-07-07,591702.7820185,5265,76107.0,45.22,0,3,7,7,3,2016,27,752110.940641,554144.864923,559653.337429,547139.6129411,849626.4808862143,776976.2073092858,754748.1165090965
2016-07-08,688563.400224,12532,83553.0,45.37,0,4,8,7,3,2016,27,591702.7820185,857027.5539605,641812.675912,637354.31962,854991.8976141429,779265.4533513928,756339.6582618607
2016-07-09,868259.9708787,7671,94026.0,45.37,0,5,9,7,3,2016,27,688563.400224,1078485.141848,860296.8349625,845838.2061645,830925.5899375,782604.7908022499,758168.5539977179
2016-07-10,932486.3001359,8786,88752.0,45.37,0,6,10,7,3,2016,27,868259.9708787,1126713.707945,954344.666933,947479.764963,800893.4226561714,783173.5862248357,758969.3313089393
2016-07-11,688436.1450485,7134,78942.0,44.73,0,0,11,7,3,2016,28,932486.3001359,850891.598845,684735.608995,685382.193062,773146.6501120143,781612.2743107572,758433.8504222572
2016-07-12,627039.780111,8817,76267.0,46.82,0,1,12,7,3,2016,28,688436.1450485,728011.558041,596948.934953,622267.7731045,749938.7281410856,781876.5983145786,758542.9201360607
2016-07-13,642494.4024465,13382,76173.0,44.87,0,2,13,7,3,2016,28,627039.780111,752110.940641,632489.476942,708327.6370845,735514.1884367999,784025.9443972929,758713.3489577214
2016-07-14,535124.328126,5346,73094.0,45.64,0,3,14,7,3,2016,28,642494.4024465,591702.7820185,554144.864923,620526.243001,719854.6829804428,784740.5819333285,756362.1620063642
2016-07-15,675032.4290353,11407,82144.0,45.93,0,4,15,7,3,2016,28,535124.328126,688563.400224,857027.5539605,737897.438279,711772.0467100857,783381.9721621143,753312.0936179714
2016-07-16,887192.885063,6365,94503.0,45.93,0,5,16,7,3,2016,28,675032.4290353,868259.9708787,1078485.141848,972971.109711,709839.0508259858,770382.3203817429,751066.9147164107
2016-07-17,932586.6967328,7336,87873.0,45.93,0,6,17,7,3,2016,28,887192.885063,932486.3001359,1126713.707945,837363.023871,712543.7528523143,756718.5877542429,748003.4066932678
2016-07-18,702619.751022,5892,80328.0,45.23,0,0,18,7,3,2016,29,932586.6967328,688436.1450485,850891.598845,735754.3648971,712558.0952233,742852.3726676572,751404.2521526179
2016-07-19,633176.2922806,7823,77023.0,44.64,0,1,19,7,3,2016,29,702619.751022,627039.780111,728011.558041,679248.0220203,714584.3246480857,732261.5263945857,750220.8730856499
2016-07-20,686848.847004,13216,81266.0,44.96,0,2,20,7,3,2016,29,633176.2922806,642494.4024465,752110.940641,677730.6512057,715460.9692437428,725487.5788402715,748575.454166375
2016-07-21,578823.6890245,5644,74264.0,43.96,0,3,21,7,3,2016,29,686848.847004,535124.328126,591702.7820185,559653.337429,721797.3184662428,720826.0007233428,748901.1040163143
2016-07-22,646633.655341,10352,80531.0,43.41,0,4,22,7,3,2016,29,578823.6890245,675032.4290353,688563.400224,641812.675912,728040.0843088857,719906.0655094858,749585.7594304392
2016-07-23,822292.472006,5882,91301.0,43.41,1,5,23,7,3,2016,29,646633.655341,887192.885063,868259.9708787,860296.8349625,723983.1166382714,716911.0837321285,749757.9372671893
2016-07-24,847867.677942,6813,85106.0,43.41,1,6,24,7,3,2016,29,822292.472006,932586.6967328,932486.3001359,954344.666933,714711.6290587,713627.6909555072,748400.6385901714
2016-07-25,697383.602092,5681,79203.0,42.4,0,0,25,7,3,2016,30,847867.677942,702619.751022,688436.1450485,684735.608995,702608.9120885857,707583.503655943,744597.88898335
2016-07-26,622771.923903,7550,76524.0,42.16,0,1,26,7,3,2016,30,697383.602092,633176.2922806,627039.780111,596948.934953,701860.8908128714,708222.6077304786,745049.6030225287
2016-07-27,651121.9849837,10781,77731.0,41.9,0,2,27,7,3,2016,30,622771.923903,686848.847004,642494.4024465,632489.476942,700374.5524732143,707917.7608584786,745971.8526278858
2016-07-28,533256.2493581,5647,71935.0,41.13,0,3,28,7,3,2016,30,651121.9849837,578823.6890245,535124.328126,554144.864923,695270.7150417429,708534.0167539929,746637.2993436606
2016-07-29,669585.8378729,11243,82140.0,41.54,0,4,29,7,3,2016,30,533256.2493581,646633.655341,675032.4290353,857027.5539605,688761.0808036857,708400.5825562858,745891.2773592001
2016-07-30,910213.871959,6377,96249.0,41.54,0,5,30,7,3,2016,30,669585.8378729,822292.472006,887192.885063,1078485.141848,692039.9640225285,708011.5403304,739196.9303560714
2016-07-31,997916.9572141,7050,91182.0,41.54,0,6,31,7,3,2016,30,910213.871959,847867.677942,932586.6967328,1126713.707945,704600.1640158143,709655.8965372571,733187.24214575
2016-08-01,895580.405053,5349,87637.0,40.05,0,0,1,8,3,2016,31,997916.9572141,697383.602092,702619.751022,850891.598845,726035.7753403999,714322.3437144927,728587.358191075
2016-08-02,777592.8388893,7884,85044.0,39.5,0,1,2,8,3,2016,31,895580.405053,622771.923903,633176.2922806,728011.558041,754349.6043348286,728105.24757385,730183.3869842179
2016-08-03,779844.8100532,13361,84532.0,40.8,0,2,3,8,3,2016,31,777592.8388893,651121.9849837,686848.847004,752110.940641,776466.8779043,738420.7151887572,731954.1470145143
2016-08-04,622883.098161,5955,78516.0,41.92,0,3,4,8,3,2016,31,779844.8100532,533256.2493581,578823.6890245,591702.7820185,794855.8529142287,745063.2839779857,732944.6423506644
2016-08-05,704092.7391311,11624,84616.0,41.83,1,4,5,8,3,2016,31,622883.098161,669585.8378729,646633.655341,688563.400224,807659.6884575001,748210.3846305928,734058.2250700392
2016-08-06,858903.2119025,6266,93146.0,41.83,0,5,6,8,3,2016,31,704092.7391311,910213.871959,822292.472006,868259.9708787,812589.2457801,752314.6049013144,734612.8443167213
2016-08-07,904321.436838,7562,87403.0,41.83,0,6,7,8,3,2016,31,858903.2119025,997916.9572141,847867.677942,932486.3001359,805259.1514863143,754929.6577510642,734278.6743532857
2016-08-08,715195.5388238,6231,81072.0,43.06,0,0,8,8,3,2016,32,904321.436838,895580.405053,697383.602092,688436.1450485,791888.3628611572,758962.0691007785,733272.7863783607
2016-08-09,635538.981035,8593,77133.0,42.78,0,1,9,8,3,2016,32,715195.5388238,777592.8388893,622771.923903,627039.780111,766119.0962569857,760234.3502959071,734228.4790131928
2016-08-10,658457.436112,13998,79006.0,41.75,0,2,10,8,3,2016,32,635538.981035,779844.8100532,651121.9849837,642494.4024465,745825.6879920857,761146.2829481929,734532.0219033357
2016-08-11,596729.279945,6448,77945.0,43.51,0,3,11,8,3,2016,32,658457.436112,622883.098161,533256.2493581,535124.328126,728484.6345719142,761670.2437430714,735102.1302485323
2016-08-12,745662.5051491,11760,83425.0,44.47,1,4,12,8,3,2016,32,596729.279945,704092.7391311,669585.8378729,675032.4290353,724748.3748267713,766204.0316421356,737302.3070992107
2016-08-13,714905.9190669,6521,84685.0,44.47,0,5,13,8,3,2016,32,745662.5051491,858903.2119025,910213.871959,887192.885063,730686.9128293429,771638.0793047213,739824.8098175607
2016-08-14,761826.1289779,7400,78472.0,44.47,0,6,14,8,3,2016,32,714905.9190669,904321.436838,997916.9572141,932586.6967328,710115.8709956857,757687.511241,733671.7038891286
2016-08-15,720032.299881,6925,81379.0,45.72,1,0,15,8,3,2016,33,761826.1289779,715195.5388238,895580.405053,702619.751022,689759.3984442429,740823.8806527,727573.1121835964
2016-08-16,718671.651353,8896,81063.0,46.57,0,1,16,8,3,2016,33,720032.299881,635538.981035,777592.8388893,633176.2922806,690450.364309557,728284.7302832714,728194.9889285607
2016-08-17,725945.703034,14445,81405.0,46.81,0,2,17,8,3,2016,33,718671.651353,658457.436112,779844.8100532,686848.847004,702326.4600692715,724076.0740306786,731248.3946097179
2016-08-18,577350.5209386,6847,75159.0,48.2,0,3,18,8,3,2016,33,725945.703034,596729.279945,622883.098161,578823.6890245,711967.6410581284,720226.1378150213,732644.7108965035
2016-08-19,678767.115815,12171,82021.0,48.48,0,4,19,8,3,2016,33,577350.5209386,745662.5051491,704092.7391311,646633.655341,709199.2469143572,716973.8108705643,732592.0977505787
2016-08-20,828986.33584,7317,91798.0,48.48,0,5,20,8,3,2016,33,678767.115815,714905.9190669,858903.2119025,822292.472006,699642.7627237715,715164.8377765572,733739.7213389358
2016-08-21,901870.149939,8091,87188.0,48.48,0,6,21,8,3,2016,33,828986.33584,761826.1289779,904321.436838,847867.677942,715939.9651199285,713027.9180578071,733978.7879044358
2016-08-22,714866.233843,6907,80624.0,46.8,0,0,22,8,3,2016,34,901870.149939,720032.299881,715195.5388238,697383.602092,735946.2538286571,712852.82613645,735907.4476186143
2016-08-23,660819.9779755,8720,78531.0,47.54,0,1,23,8,3,2016,34,714866.233843,718671.651353,635538.981035,622771.923903,735208.2443946572,712829.3043521071,736531.827324007
2016-08-24,674613.0479498,13484,78434.0,46.29,1,2,24,8,3,2016,34,660819.9779755,725945.703034,658457.436112,651121.9849837,726943.7196264428,714635.0898478571,737890.6863980249
2016-08-25,554421.529139,5714,73746.0,46.97,0,3,25,8,3,2016,34,674613.0479498,577350.5209386,596729.279945,533256.2493581,719610.4831858429,715789.0621219857,738729.6529325286
2016-08-26,646698.272887,11058,79541.0,47.64,0,4,26,8,3,2016,34,554421.529139,678767.115815,745662.5051491,669585.8378729,716334.9129287571,712767.0799215572,739485.5557818463
2016-08-27,791047.534486,6313,87841.0,47.64,0,5,27,8,3,2016,34,646698.272887,828986.33584,714905.9190669,910213.871959,711753.6496533286,705698.2061885501,738668.1427466357
2016-08-28,858802.419759,7180,83646.0,47.64,0,6,28,8,3,2016,34,791047.534486,901870.149939,761826.1289779,997916.9572141,706333.8208884716,711136.8930042001,734412.2021226
2016-08-29,671845.736816,6096,75798.0,46.97,0,0,29,8,3,2016,35,858802.419759,714866.233843,720032.299881,895580.405053,700181.2880056143,718063.7709171356,729443.8257849178
2016-08-30,624711.335056,8397,75043.0,46.32,0,1,30,8,3,2016,35,671845.736816,660819.9779755,718671.651353,777592.8388893,694035.5027160429,714621.87355535,721453.3019193106
2016-08-31,731430.1240452,14079,80262.0,44.68,0,2,31,8,3,2016,35,624711.335056,674613.0479498,725945.703034,779844.8100532,688877.1251561142,707910.4223912786,715993.2482109786
2016-09-01,718105.570925,6204,80863.0,43.17,0,3,1,9,3,2016,35,731430.1240452,554421.529139,577350.5209386,622883.098161,696993.8503125999,708302.1667492214,714264.1522821214
2016-09-02,837129.587642,11445,88068.0,44.39,0,4,2,9,3,2016,35,718105.570925,646698.272887,678767.115815,704092.7391311,720377.2848534571,718356.0988911071,717664.9548808357
2016-09-03,1057581.210918,5986,99611.0,44.39,0,5,3,9,3,2016,35,837129.587642,791047.534486,828986.33584,858903.2119025,747581.7583898857,729667.7040216072,722416.2708990822
2016-09-04,1109985.857533,6669,93135.0,44.39,0,6,4,9,3,2016,35,1057581.210918,858802.419759,901870.149939,904321.436838,785657.9978801714,745995.9093843214,729511.9137210643
2016-09-05,813763.2950235,5446,83275.0,44.39,0,0,5,9,3,2016,36,1109985.857533,671845.736816,714866.233843,715195.5388238,821541.3461336,760861.3170696071,736857.0716030287
2016-09-06,751583.025072,7130,83504.0,44.85,0,1,6,9,3,2016,36,813763.2950235,624711.335056,660819.9779755,635538.981035,841815.2830203857,767925.3928682143,740377.3486101606
2016-09-07,738543.916999,12437,79719.0,45.47,0,2,7,9,3,2016,36,751583.025072,731430.1240452,674613.0479498,658457.436112,859939.8101655286,774408.4676608214,744521.7787543393
2016-09-08,595849.2986095,5757,75262.0,47.63,0,3,8,9,3,2016,36,738543.916999,718105.570925,554421.529139,596729.279945,860956.0663017858,778974.9583071928,747382.0102145893
2016-09-09,658969.026968,11435,79604.0,45.88,0,4,9,9,3,2016,36,595849.2986095,837129.587642,646698.272887,745662.5051491,843490.8845424287,781934.084697943,747350.58230975
2016-09-10,915938.559049,6595,94115.0,45.88,0,5,10,9,3,2016,36,658969.026968,1057581.210918,791047.534486,714905.9190669,818039.3758747143,782810.5671323,744254.3866604251
2016-09-11,1017369.2242663,7187,91610.0,45.88,0,6,11,9,3,2016,36,915938.559049,1109985.857533,858802.419759,761826.1289779,797804.7113220001,791731.3546010858,751434.1238026429
2016-09-12,678776.4591265,5902,77125.0,46.28,0,0,12,9,3,2016,37,1017369.2242663,813763.2950235,671845.736816,720032.299881,784573.7637124715,803057.5549230358,760560.6629200857
2016-09-13,603427.946974,7836,74032.0,44.91,0,1,13,9,3,2016,37,678776.4591265,751583.025072,624711.335056,718671.651353,765289.9300129,803552.6065166428,759087.2400359965
2016-09-14,624262.071976,13238,73096.0,43.62,0,2,14,9,3,2016,37,603427.946974,738543.916999,731430.1240452,725945.703034,744124.9188560428,802032.3645107858,754971.3934510321
2016-09-15,568324.812986,8373,74741.0,43.85,0,3,15,9,3,2016,37,624262.071976,595849.2986095,718105.570925,577350.5209386,727798.9409956143,794377.5036487001,751339.8351989608
2016-09-16,691912.601466,14453,80789.0,43.04,0,4,16,9,3,2016,37,568324.812986,658969.026968,837129.587642,678767.115815,723866.8716208285,783678.8780816287,751017.4884863679
2016-09-17,899219.297508,9645,94298.0,43.04,0,5,17,9,3,2016,37,691912.601466,915938.559049,1057581.210918,828986.33584,728573.0965491142,773306.2362119143,751486.9701167607
2016-09-18,1018662.657394,10453,92375.0,43.04,0,6,18,9,3,2016,37,899219.297508,1017369.2242663,1109985.857533,901870.149939,726184.6306146857,761994.6709683428,753995.2901763321
2016-09-19,681159.341976,8924,76255.0,43.34,0,0,19,9,3,2016,38,1018662.657394,678776.4591265,813763.2950235,714866.233843,726369.4067757857,755471.5852441285,758166.4511568678
2016-09-20,650980.3219717001,10992,76572.0,43.85,0,1,20,9,3,2016,38,681159.341976,603427.946974,751583.025072,660819.9779755,726709.8186114285,745999.8743121643,756962.6335901892
2016-09-21,666928.400013,16166,76260.0,45.33,0,2,21,9,3,2016,38,650980.3219717001,624262.071976,738543.916999,674613.0479498,733503.0150396713,738813.9669478572,756611.2173043394
2016-09-22,533276.332017,9185,71282.0,46.1,0,3,22,9,3,2016,38,666928.400013,568324.812986,595849.2986095,554421.529139,739598.2047592428,733698.5728774286,756336.7655923107
2016-09-23,663685.9846653,14938,78422.0,44.36,0,4,23,9,3,2016,38,533276.332017,691912.601466,658969.026968,646698.272887,734591.2789065286,729229.0752636784,755581.5799808108
2016-09-24,861830.389997,10165,90980.0,44.36,0,5,24,9,3,2016,38,663685.9846653,899219.297508,915938.559049,791047.534486,730558.9050778572,729566.0008134857,756188.2839728928
2016-09-25,952352.5509251,10902,87687.0,44.36,0,6,25,9,3,2016,38,861830.389997,1018662.657394,1017369.2242663,858802.419759,725217.6325762857,725701.1315954857,758716.2430982857
2016-09-26,664217.4402937,9248,75050.0,45.6,0,0,26,9,3,2016,39,952352.5509251,681159.341976,678776.4591265,671845.736816,715744.7602235858,721057.0834996857,762057.3192113608
2016-09-27,587908.3278165,11118,68375.0,44.65,0,1,27,9,3,2016,39,664217.4402937,650980.3219717001,603427.946974,624711.335056,713324.4885546856,720017.1535830571,761784.88004985
2016-09-28,631761.1750463,15766,72772.0,47.07,1,2,28,9,3,2016,39,587908.3278165,666928.400013,624262.071976,731430.1240452,704314.2036753715,718908.6093575213,760470.4869341536
2016-09-29,520744.9210333,8746,68972.0,47.72,0,3,29,9,3,2016,39,631761.1750463,533276.332017,568324.812986,718105.570925,699290.3143944143,719444.2595768285,756910.8816127643
2016-09-30,703198.490806,14020,79125.0,47.72,0,4,30,9,3,2016,39,520744.9210333,663685.9846653,691912.601466,837129.587642,697500.1128253143,716045.6958659214,749862.286973775
2016-10-01,1175033.65823,9040,103065.0,47.72,0,5,1,10,4,2016,39,703198.490806,861830.389997,899219.297508,1057581.210918,703144.7565597,716851.8308187786,745079.0335153465
2016-10-02,1256480.1709663,10009,99386.0,47.72,0,6,2,10,4,2016,39,1175033.65823,952352.5509251,1018662.657394,1109985.857533,747888.0805929856,736552.8565846357,749273.7637764893
2016-10-03,833060.55889,8527,84086.0,48.8,0,0,3,10,4,2016,40,1256480.1709663,664217.4402937,681159.341976,813763.2950235,791334.8834560142,753539.8218398001,754505.7035419643
2016-10-04,724113.096039,11381,79380.0,48.67,0,1,4,10,4,2016,40,833060.55889,587908.3278165,650980.3219717001,751583.025072,815455.3289697714,764389.9087622286,755194.8915371964
2016-10-05,749712.3000211,16510,79403.0,49.75,0,2,5,10,4,2016,40,724113.096039,631761.1750463,666928.400013,738543.916999,834913.1530015571,769613.6783384642,754213.8226431607
2016-10-06,581429.340158,8844,73892.0,50.44,0,3,6,10,4,2016,40,749712.3000211,520744.9210333,533276.332017,595849.2986095,851763.3137122429,775526.8140533286,754612.6934653785
2016-10-07,797612.239327,14565,79737.0,49.76,1,4,7,10,4,2016,40,581429.340158,703198.490806,663685.9846653,658969.026968,860432.5164443428,778966.3146348286,754097.6949492536
2016-10-08,932551.706831,9965,94142.0,49.76,0,5,8,10,4,2016,40,797612.239327,1175033.65823,861830.389997,915938.559049,873920.1948044857,788532.4756820928,759049.2382477892
2016-10-09,1088251.479908,10957,93562.0,49.76,1,6,9,10,4,2016,40,932551.706831,1256480.1709663,952352.5509251,1017369.2242663,839279.9160332,793583.9983130929,759642.5649542892
2016-10-10,725312.8469015,9518,77691.0,49.76,0,0,10,10,4,2016,41,1088251.479908,833060.55889,664217.4402937,678776.4591265,815247.2458820144,803291.0646690142,762174.07408435
2016-10-11,625271.993952,11499,73298.0,50.72,0,1,11,10,4,2016,41,725312.8469015,724113.096039,587908.3278165,603427.946974,799854.7155979428,807655.0222838571,763836.0879334571
2016-10-12,665126.077693,15499,73721.0,50.14,0,2,12,10,4,2016,41,625271.993952,749712.3000211,631761.1750463,624262.071976,785734.5581569428,810323.8555792501,764616.2324683858
2016-10-13,558859.8909975,9141,70643.0,50.47,0,3,13,10,4,2016,41,665126.077693,581429.340158,520744.9210333,568324.812986,773650.8121100714,812707.0629111571,766075.6612439927
2016-10-14,667954.207226,14622,79146.0,50.35,0,4,14,10,4,2016,41,558859.8909975,797612.239327,703198.490806,691912.601466,770426.6050871428,815429.5607657429,765737.6283158322
2016-10-15,890613.591114,9962,92768.0,50.35,0,5,15,10,4,2016,41,667954.207226,932551.706831,1175033.65823,899219.297508,751904.0290727143,812912.1119386001,764881.9713786894
2016-10-16,1104504.6882152,11029,93951.0,50.35,0,6,16,10,4,2016,41,890613.591114,1088251.479908,1256480.1709663,1018662.657394,745912.8696845714,792596.3928588858,764574.6247217607
2016-10-17,710456.4240015,8913,76614.0,49.97,0,0,17,10,4,2016,42,1104504.6882152,725312.8469015,833060.55889,681159.341976,748234.7565856,781741.0012338071,767640.4115368036
2016-10-18,630638.592023,10764,73632.0,50.3,0,1,18,10,4,2016,42,710456.4240015,625271.993952,724113.096039,650980.3219717001,746112.4104570287,772983.5630274856,768686.7358948572
2016-10-19,647823.468973,15074,72931.0,51.59,0,2,19,10,4,2016,42,630638.592023,665126.077693,749712.3000211,666928.400013,746879.0673243143,766306.8127406286,767960.2455395464
2016-10-20,583001.280078,8438,73196.0,50.31,0,3,20,10,4,2016,42,647823.468973,558859.8909975,581429.340158,533276.332017,744407.2660786001,759029.0390943356,767277.9265738322
2016-10-21,669453.5420583,13952,78245.0,50.61,0,4,21,10,4,2016,42,583001.280078,667954.207226,797612.239327,663685.9846653,747856.0359472429,759141.3205171928,769053.8175760107
2016-10-22,843626.415914,8824,89857.0,50.61,0,5,22,10,4,2016,42,669453.5420583,890613.591114,932551.706831,861830.389997,748070.2266375715,749987.1278551428,769259.8017686178
2016-10-23,1022953.689959,10108,90866.0,50.61,0,6,23,10,4,2016,42,843626.415914,1104504.6882152,1088251.479908,952352.5509251,741357.7730375715,743635.3213610714,768609.6598370821
2016-10-24,668507.6451983,8278,73354.0,50.18,0,0,24,10,4,2016,43,1022953.689959,710456.4240015,725312.8469015,664217.4402937,729707.6304295429,738971.1935075715,771131.1290882928
2016-10-25,610590.8979547,10318,73074.0,49.45,0,1,25,10,4,2016,43,668507.6451983,630638.592023,625271.993952,587908.3278165,723714.9477433714,734913.6791002,771284.3506920285
